Timestamp,Device,Location,Incident_Type,Severity,CPU_Usage,Memory_Usage,Packet_Loss_Percentage,Resource_Stress,Network_Stress
2026-05-20 16:26:03.235966,SW1-Access,Mumbai,Interface Down,Major,23,47,1.2,70,12.0
2026-05-20 16:31:03.235966,SW2-Distribution,Delhi,Route Flapping,Warning,75,72,3.99,147,39.9
2026-05-20 16:36:03.235966,FW1-Perimeter,Delhi,Packet Loss,Warning,53,37,0.73,90,7.3
2026-05-20 16:41:03.235966,SW2-Distribution,Pune,Route Flapping,Warning,78,57,3.56,135,35.6
2026-05-20 16:46:03.235966,SW2-Distribution,Pune,Interface Down,Major,40,41,1.78,81,17.8
2026-05-20 16:51:03.235966,R2-Branch,Pune,Route Flapping,Warning,85,69,6.12,154,61.2
2026-05-20 16:56:03.235966,R1-Core,Delhi,Latency Spike,Warning,43,34,2.27,77,22.7
2026-05-20 17:01:03.235966,R1-Core,Mumbai,Latency Spike,Warning,67,74,7.63,141,76.3
2026-05-20 17:06:03.235966,SW1-Access,Mumbai,Interface Down,Major,27,39,1.35,66,13.5
2026-05-20 17:11:03.235966,FW1-Perimeter,Delhi,Route Flapping,Warning,53,54,0.78,107,7.8
2026-05-20 17:16:03.235966,FW1-Perimeter,Delhi,BGP Neighbor Down,Major,81,55,4.88,136,48.8
2026-05-20 17:21:03.235966,SW1-Access,Delhi,Packet Loss,Warning,32,55,2.09,87,20.9
2026-05-20 17:26:03.235966,R1-Core,Bangalore,Packet Loss,Warning,60,57,4.94,117,49.4
2026-05-20 17:31:03.235966,SW1-Access,Mumbai,Memory Utilization High,Warning,44,37,2.94,81,29.4
2026-05-20 17:36:03.235966,R1-Core,Pune,High CPU Usage,Warning,58,47,0.26,105,2.6
2026-05-20 17:41:03.235966,FW1-Perimeter,Bangalore,Memory Utilization High,Warning,21,31,0.74,52,7.4
2026-05-20 17:46:03.235966,SW1-Access,Pune,Packet Loss,Warning,30,30,1.04,60,10.4
2026-05-20 17:51:03.235966,SW1-Access,Pune,BGP Neighbor Down,Major,52,38,2.44,90,24.4
2026-05-20 17:56:03.235966,SW2-Distribution,Mumbai,Memory Utilization High,Critical,93,87,9.06,180,90.6
2026-05-20 18:01:03.235966,R1-Core,Bangalore,Route Flapping,Warning,59,50,2.06,109,20.6
2026-05-20 18:06:03.235966,R2-Branch,Delhi,Memory Utilization High,Warning,39,49,0.99,88,9.9
2026-05-20 18:11:03.235966,R2-Branch,Delhi,High CPU Usage,Warning,78,72,6.42,150,64.2
2026-05-20 18:16:03.235966,R2-Branch,Pune,Latency Spike,Warning,76,59,5.15,135,51.5
2026-05-20 18:21:03.235966,R2-Branch,Delhi,Interface Down,Major,55,47,2.85,102,28.5
2026-05-20 18:26:03.235966,R2-Branch,Mumbai,BGP Neighbor Down,Warning,73,68,4.52,141,45.2
2026-05-20 18:31:03.235966,SW1-Access,Delhi,Latency Spike,Warning,63,59,3.92,122,39.2
2026-05-20 18:36:03.235966,FW1-Perimeter,Pune,High CPU Usage,Warning,79,62,5.98,141,59.8
2026-05-20 18:41:03.235966,R1-Core,Pune,Memory Utilization High,Warning,50,34,1.51,84,15.1
2026-05-20 18:46:03.235966,SW2-Distribution,Pune,High CPU Usage,Warning,44,45,1.42,89,14.2
2026-05-20 18:51:03.235966,R2-Branch,Delhi,High CPU Usage,Warning,20,38,2.85,58,28.5
2026-05-20 18:56:03.235966,R2-Branch,Delhi,Packet Loss,Warning,48,49,1.47,97,14.7
2026-05-20 19:01:03.235966,SW2-Distribution,Delhi,Route Flapping,Warning,22,49,2.21,71,22.1
2026-05-20 19:06:03.235966,SW1-Access,Bangalore,Memory Utilization High,Warning,83,73,5.97,156,59.7
2026-05-20 19:11:03.235966,R1-Core,Mumbai,Route Flapping,Warning,22,37,1.56,59,15.6
2026-05-20 19:16:03.235966,R1-Core,Bangalore,Route Flapping,Warning,60,31,0.57,91,5.7
2026-05-20 19:21:03.235966,SW2-Distribution,Pune,Packet Loss,Warning,69,69,3.83,138,38.3
2026-05-20 19:26:03.235966,FW1-Perimeter,Mumbai,Route Flapping,Warning,64,69,7.15,133,71.5
2026-05-20 19:31:03.235966,R1-Core,Mumbai,Route Flapping,Warning,57,52,1.64,109,16.4
2026-05-20 19:36:03.235966,SW2-Distribution,Pune,BGP Neighbor Down,Warning,31,44,1.77,75,17.7
2026-05-20 19:41:03.235966,SW2-Distribution,Mumbai,Interface Down,Major,30,52,2.2,82,22.0
2026-05-20 19:46:03.235966,SW2-Distribution,Pune,Memory Utilization High,Warning,44,53,2.37,97,23.7
2026-05-20 19:51:03.235966,FW1-Perimeter,Delhi,Packet Loss,Warning,44,31,2.3,75,23.0
2026-05-20 19:56:03.235966,FW1-Perimeter,Delhi,Interface Down,Major,29,35,2.31,64,23.1
2026-05-20 20:01:03.235966,SW1-Access,Bangalore,High CPU Usage,Warning,31,33,2.7,64,27.0
2026-05-20 20:06:03.235966,R1-Core,Pune,Interface Down,Major,51,45,1.63,96,16.3
2026-05-20 20:11:03.235966,SW2-Distribution,Delhi,Interface Down,Major,50,44,1.23,94,12.3
2026-05-20 20:16:03.235966,R1-Core,Delhi,High CPU Usage,Critical,93,86,8.34,179,83.4
2026-05-20 20:21:03.235966,SW1-Access,Mumbai,Memory Utilization High,Warning,22,51,1.73,73,17.3
2026-05-20 20:26:03.235966,SW1-Access,Pune,Packet Loss,Critical,86,83,10.92,169,109.2
2026-05-20 20:31:03.235966,SW1-Access,Delhi,Memory Utilization High,Critical,96,81,8.65,177,86.5
2026-05-20 20:36:03.235966,SW2-Distribution,Mumbai,High CPU Usage,Warning,77,57,4.46,134,44.6
2026-05-20 20:41:03.235966,R1-Core,Pune,High CPU Usage,Warning,46,46,0.63,92,6.3
2026-05-20 20:46:03.235966,FW1-Perimeter,Mumbai,Route Flapping,Warning,60,46,2.96,106,29.6
2026-05-20 20:51:03.235966,FW1-Perimeter,Pune,Memory Utilization High,Warning,40,38,1.58,78,15.8
2026-05-20 20:56:03.235966,SW1-Access,Delhi,Route Flapping,Warning,75,71,6.65,146,66.5
2026-05-20 21:01:03.235966,SW2-Distribution,Delhi,Packet Loss,Critical,92,89,14.85,181,148.5
2026-05-20 21:06:03.235966,SW2-Distribution,Mumbai,Route Flapping,Warning,66,80,6.08,146,60.8
2026-05-20 21:11:03.235966,SW2-Distribution,Mumbai,Interface Down,Major,55,55,1.91,110,19.1
2026-05-20 21:16:03.235966,SW1-Access,Pune,Packet Loss,Warning,69,64,5.53,133,55.3
2026-05-20 21:21:03.235966,R1-Core,Mumbai,Memory Utilization High,Warning,70,67,6.62,137,66.2
2026-05-20 21:26:03.235966,R1-Core,Delhi,Route Flapping,Warning,41,51,1.44,92,14.4
2026-05-20 21:31:03.235966,R1-Core,Delhi,Memory Utilization High,Warning,60,44,2.68,104,26.8
2026-05-20 21:36:03.235966,SW1-Access,Bangalore,Memory Utilization High,Warning,73,78,3.28,151,32.8
2026-05-20 21:41:03.235966,SW1-Access,Pune,Packet Loss,Warning,21,36,1.73,57,17.3
2026-05-20 21:46:03.235966,SW1-Access,Mumbai,Route Flapping,Critical,93,80,10.37,173,103.7
2026-05-20 21:51:03.235966,FW1-Perimeter,Delhi,Latency Spike,Warning,44,35,1.79,79,17.9
2026-05-20 21:56:03.235966,SW1-Access,Pune,High CPU Usage,Warning,68,68,3.43,136,34.3
2026-05-20 22:01:03.235966,SW1-Access,Bangalore,High CPU Usage,Warning,69,61,5.63,130,56.3
2026-05-20 22:06:03.235966,R1-Core,Pune,Route Flapping,Warning,84,61,7.57,145,75.7
2026-05-20 22:11:03.235966,FW1-Perimeter,Mumbai,Route Flapping,Warning,76,59,3.95,135,39.5
2026-05-20 22:16:03.235966,FW1-Perimeter,Pune,Latency Spike,Warning,64,79,7.36,143,73.6
2026-05-20 22:21:03.235966,FW1-Perimeter,Delhi,Latency Spike,Warning,22,44,1.16,66,11.6
2026-05-20 22:26:03.235966,FW1-Perimeter,Mumbai,Latency Spike,Warning,22,51,2.54,73,25.4
2026-05-20 22:31:03.235966,R1-Core,Pune,BGP Neighbor Down,Major,22,33,1.56,55,15.6
2026-05-20 22:36:03.235966,R1-Core,Pune,Packet Loss,Warning,66,65,4.0,131,40.0
2026-05-20 22:41:03.235966,SW1-Access,Pune,High CPU Usage,Warning,81,58,4.36,139,43.6
2026-05-20 22:46:03.235966,SW1-Access,Mumbai,High CPU Usage,Warning,59,47,1.54,106,15.4
2026-05-20 22:51:03.235966,FW1-Perimeter,Pune,Latency Spike,Warning,37,34,2.83,71,28.3
2026-05-20 22:56:03.235966,SW1-Access,Delhi,Memory Utilization High,Warning,39,49,2.68,88,26.8
2026-05-20 23:01:03.235966,SW2-Distribution,Mumbai,Route Flapping,Warning,50,51,0.15,101,1.5
2026-05-20 23:06:03.235966,R1-Core,Mumbai,Memory Utilization High,Warning,31,52,1.79,83,17.9
2026-05-20 23:11:03.235966,SW2-Distribution,Pune,Latency Spike,Warning,32,52,2.28,84,22.8
2026-05-20 23:16:03.235966,FW1-Perimeter,Mumbai,Memory Utilization High,Critical,99,84,8.65,183,86.5
2026-05-20 23:21:03.235966,SW1-Access,Bangalore,Memory Utilization High,Warning,34,34,2.58,68,25.8
2026-05-20 23:26:03.235966,SW1-Access,Pune,Packet Loss,Warning,41,55,2.58,96,25.8
2026-05-20 23:31:03.235966,SW2-Distribution,Bangalore,Route Flapping,Warning,50,33,1.05,83,10.5
2026-05-20 23:36:03.235966,R2-Branch,Pune,Interface Down,Major,79,73,3.64,152,36.4
2026-05-20 23:41:03.235966,R1-Core,Pune,Route Flapping,Warning,24,55,0.91,79,9.1
2026-05-20 23:46:03.235966,SW2-Distribution,Bangalore,Route Flapping,Warning,35,47,0.48,82,4.8
2026-05-20 23:51:03.235966,SW2-Distribution,Mumbai,Route Flapping,Warning,57,43,2.35,100,23.5
2026-05-20 23:56:03.235966,FW1-Perimeter,Pune,Interface Down,Major,35,35,1.99,70,19.9
2026-05-21 00:01:03.235966,FW1-Perimeter,Bangalore,Interface Down,Warning,58,44,0.98,102,9.8
2026-05-21 00:06:03.235966,R2-Branch,Pune,BGP Neighbor Down,Critical,87,83,12.8,170,128.0
2026-05-21 00:11:03.235966,SW2-Distribution,Pune,High CPU Usage,Warning,23,32,0.65,55,6.5
2026-05-21 00:16:03.235966,FW1-Perimeter,Mumbai,Packet Loss,Warning,81,59,5.26,140,52.6
2026-05-21 00:21:03.235966,SW2-Distribution,Bangalore,BGP Neighbor Down,Major,40,39,1.71,79,17.1
2026-05-21 00:26:03.235966,SW2-Distribution,Pune,Route Flapping,Critical,85,92,13.93,177,139.3
2026-05-21 00:31:03.235966,R1-Core,Pune,Route Flapping,Critical,86,80,12.92,166,129.2
2026-05-21 00:36:03.235966,R1-Core,Pune,Route Flapping,Critical,92,93,12.92,185,129.2
2026-05-21 00:41:03.235966,SW1-Access,Bangalore,High CPU Usage,Warning,47,47,0.63,94,6.3
2026-05-21 00:46:03.235966,SW2-Distribution,Delhi,High CPU Usage,Warning,44,41,2.52,85,25.2
2026-05-21 00:51:03.235966,SW1-Access,Delhi,BGP Neighbor Down,Warning,24,50,0.05,74,0.5
2026-05-21 00:56:03.235966,SW2-Distribution,Delhi,BGP Neighbor Down,Major,46,44,2.68,90,26.8
2026-05-21 01:01:03.235966,SW2-Distribution,Delhi,Route Flapping,Warning,47,47,2.46,94,24.6
2026-05-21 01:06:03.235966,SW1-Access,Delhi,Latency Spike,Warning,58,30,1.73,88,17.3
2026-05-21 01:11:03.235966,R2-Branch,Pune,Interface Down,Major,54,48,1.1,102,11.0
2026-05-21 01:16:03.235966,SW1-Access,Mumbai,Memory Utilization High,Warning,25,34,2.19,59,21.9
2026-05-21 01:21:03.235966,SW1-Access,Bangalore,Route Flapping,Warning,53,49,0.27,102,2.7
2026-05-21 01:26:03.235966,R1-Core,Pune,Route Flapping,Warning,70,72,6.89,142,68.9
2026-05-21 01:31:03.235966,SW2-Distribution,Bangalore,Latency Spike,Warning,41,43,1.06,84,10.6
2026-05-21 01:36:03.235966,SW1-Access,Pune,Latency Spike,Warning,58,53,0.91,111,9.1
2026-05-21 01:41:03.235966,FW1-Perimeter,Pune,Interface Down,Major,50,48,0.51,98,5.1
2026-05-21 01:46:03.235966,SW1-Access,Mumbai,Latency Spike,Warning,25,34,1.52,59,15.2
2026-05-21 01:51:03.235966,SW1-Access,Pune,Interface Down,Major,37,38,2.57,75,25.7
2026-05-21 01:56:03.235966,FW1-Perimeter,Delhi,Packet Loss,Critical,89,94,10.59,183,105.9
2026-05-21 02:01:03.235966,SW1-Access,Delhi,Interface Down,Warning,53,31,1.03,84,10.3
2026-05-21 02:06:03.235966,FW1-Perimeter,Delhi,High CPU Usage,Warning,84,68,6.85,152,68.5
2026-05-21 02:11:03.235966,SW2-Distribution,Delhi,Latency Spike,Warning,42,31,1.93,73,19.3
2026-05-21 02:16:03.235966,R1-Core,Mumbai,BGP Neighbor Down,Warning,45,45,0.9,90,9.0
2026-05-21 02:21:03.235966,FW1-Perimeter,Delhi,Memory Utilization High,Warning,44,45,0.79,89,7.9
2026-05-21 02:26:03.235966,SW2-Distribution,Mumbai,Memory Utilization High,Warning,48,42,2.04,90,20.4
2026-05-21 02:31:03.235966,R1-Core,Mumbai,BGP Neighbor Down,Critical,96,93,12.27,189,122.7
2026-05-21 02:36:03.235966,SW1-Access,Pune,Route Flapping,Warning,26,38,1.96,64,19.6
2026-05-21 02:41:03.235966,SW2-Distribution,Delhi,Packet Loss,Warning,78,79,3.97,157,39.7
2026-05-21 02:46:03.235966,R2-Branch,Pune,Interface Down,Major,20,32,0.04,52,0.4
2026-05-21 02:51:03.235966,SW2-Distribution,Pune,Interface Down,Major,38,38,0.58,76,5.8
2026-05-21 02:56:03.235966,R1-Core,Delhi,Memory Utilization High,Critical,88,83,8.6,171,86.0
2026-05-21 03:01:03.235966,FW1-Perimeter,Delhi,BGP Neighbor Down,Critical,90,88,10.06,178,100.6
2026-05-21 03:06:03.235966,R1-Core,Bangalore,BGP Neighbor Down,Critical,93,93,12.85,186,128.5
2026-05-21 03:11:03.235966,SW1-Access,Pune,Route Flapping,Warning,24,38,2.33,62,23.3
2026-05-21 03:16:03.235966,SW2-Distribution,Pune,High CPU Usage,Critical,93,88,9.25,181,92.5
2026-05-21 03:21:03.235966,R2-Branch,Bangalore,Latency Spike,Warning,51,33,0.43,84,4.3
2026-05-21 03:26:03.235966,SW2-Distribution,Delhi,Interface Down,Major,63,69,6.58,132,65.8
2026-05-21 03:31:03.235966,R1-Core,Pune,BGP Neighbor Down,Major,60,70,3.74,130,37.4
2026-05-21 03:36:03.235966,R1-Core,Bangalore,Memory Utilization High,Warning,41,42,1.72,83,17.2
2026-05-21 03:41:03.235966,SW2-Distribution,Bangalore,Route Flapping,Warning,24,47,0.68,71,6.8
2026-05-21 03:46:03.235966,SW2-Distribution,Mumbai,Route Flapping,Warning,42,40,2.05,82,20.5
2026-05-21 03:51:03.235966,R1-Core,Mumbai,Latency Spike,Warning,41,32,2.52,73,25.2
2026-05-21 03:56:03.235966,SW1-Access,Delhi,Packet Loss,Warning,22,42,1.98,64,19.8
2026-05-21 04:01:03.235966,SW2-Distribution,Mumbai,BGP Neighbor Down,Major,71,70,3.42,141,34.2
2026-05-21 04:06:03.235966,R2-Branch,Delhi,High CPU Usage,Warning,21,53,2.99,74,29.9
2026-05-21 04:11:03.235966,SW2-Distribution,Bangalore,Memory Utilization High,Warning,54,50,0.92,104,9.2
2026-05-21 04:16:03.235966,SW2-Distribution,Mumbai,Interface Down,Major,23,40,2.36,63,23.6
2026-05-21 04:21:03.235966,R2-Branch,Bangalore,Packet Loss,Critical,89,87,14.47,176,144.7
2026-05-21 04:26:03.235966,SW2-Distribution,Mumbai,BGP Neighbor Down,Major,59,31,0.73,90,7.3
2026-05-21 04:31:03.235966,R2-Branch,Mumbai,BGP Neighbor Down,Critical,88,94,12.28,182,122.8
2026-05-21 04:36:03.235966,R1-Core,Mumbai,Interface Down,Warning,58,55,1.85,113,18.5
2026-05-21 04:41:03.235966,SW2-Distribution,Pune,Interface Down,Warning,83,76,5.01,159,50.1
2026-05-21 04:46:03.235966,FW1-Perimeter,Delhi,High CPU Usage,Warning,33,54,0.14,87,1.4
2026-05-21 04:51:03.235966,SW1-Access,Mumbai,BGP Neighbor Down,Major,29,54,1.25,83,12.5
2026-05-21 04:56:03.235966,R2-Branch,Bangalore,Latency Spike,Warning,57,31,0.4,88,4.0
2026-05-21 05:01:03.235966,FW1-Perimeter,Bangalore,Interface Down,Major,60,70,3.4,130,34.0
2026-05-21 05:06:03.235966,R1-Core,Pune,High CPU Usage,Warning,50,52,0.38,102,3.8
2026-05-21 05:11:03.235966,SW1-Access,Bangalore,Memory Utilization High,Warning,31,49,2.08,80,20.8
2026-05-21 05:16:03.235966,R2-Branch,Bangalore,Packet Loss,Warning,62,75,7.13,137,71.3
2026-05-21 05:21:03.235966,SW1-Access,Bangalore,Memory Utilization High,Warning,35,36,0.35,71,3.5
2026-05-21 05:26:03.235966,R1-Core,Pune,BGP Neighbor Down,Critical,92,94,13.39,186,133.9
2026-05-21 05:31:03.235966,R2-Branch,Pune,Latency Spike,Warning,27,55,0.45,82,4.5
2026-05-21 05:36:03.235966,SW2-Distribution,Bangalore,Packet Loss,Warning,22,31,1.93,53,19.3
2026-05-21 05:41:03.235966,R2-Branch,Bangalore,Route Flapping,Warning,59,55,2.67,114,26.7
2026-05-21 05:46:03.235966,R1-Core,Mumbai,Interface Down,Major,77,60,3.79,137,37.9
2026-05-21 05:51:03.235966,R1-Core,Mumbai,BGP Neighbor Down,Critical,99,90,10.93,189,109.3
2026-05-21 05:56:03.235966,SW1-Access,Delhi,BGP Neighbor Down,Major,70,62,3.49,132,34.9
2026-05-21 06:01:03.235966,R2-Branch,Bangalore,Packet Loss,Critical,87,95,12.1,182,121.0
2026-05-21 06:06:03.235966,SW2-Distribution,Delhi,Packet Loss,Warning,59,44,0.53,103,5.3
2026-05-21 06:11:03.235966,R2-Branch,Bangalore,High CPU Usage,Warning,80,66,7.88,146,78.8
2026-05-21 06:16:03.235966,SW1-Access,Delhi,Interface Down,Warning,56,31,0.84,87,8.4
2026-05-21 06:21:03.235966,SW2-Distribution,Bangalore,Memory Utilization High,Warning,41,37,2.66,78,26.6
2026-05-21 06:26:03.235966,R2-Branch,Delhi,Latency Spike,Warning,55,37,0.26,92,2.6
2026-05-21 06:31:03.235966,FW1-Perimeter,Bangalore,Route Flapping,Critical,91,95,13.86,186,138.6
2026-05-21 06:36:03.235966,R1-Core,Bangalore,Memory Utilization High,Warning,67,62,4.64,129,46.4
2026-05-21 06:41:03.235966,R2-Branch,Delhi,Packet Loss,Major,85,93,14.86,178,148.6
2026-05-21 06:46:03.235966,FW1-Perimeter,Mumbai,BGP Neighbor Down,Warning,45,45,2.43,90,24.3
2026-05-21 06:51:03.235966,SW2-Distribution,Bangalore,BGP Neighbor Down,Major,55,54,0.04,109,0.4
2026-05-21 06:56:03.235966,R2-Branch,Delhi,Interface Down,Major,35,50,3.0,85,30.0
2026-05-21 07:01:03.235966,SW1-Access,Delhi,Route Flapping,Warning,78,78,5.92,156,59.2
2026-05-21 07:06:03.235966,SW2-Distribution,Delhi,Route Flapping,Critical,97,85,13.53,182,135.3
2026-05-21 07:11:03.235966,SW2-Distribution,Mumbai,Route Flapping,Critical,87,92,14.25,179,142.5
2026-05-21 07:16:03.235966,FW1-Perimeter,Mumbai,Memory Utilization High,Warning,37,52,2.84,89,28.4
2026-05-21 07:21:03.235966,FW1-Perimeter,Delhi,BGP Neighbor Down,Warning,62,74,7.4,136,74.0
2026-05-21 07:26:03.235966,FW1-Perimeter,Pune,BGP Neighbor Down,Critical,88,92,10.56,180,105.6
2026-05-21 07:31:03.235966,R1-Core,Pune,BGP Neighbor Down,Major,55,52,0.2,107,2.0
2026-05-21 07:36:03.235966,R2-Branch,Pune,Latency Spike,Warning,27,50,1.44,77,14.4
2026-05-21 07:41:03.235966,FW1-Perimeter,Delhi,Packet Loss,Warning,84,62,4.6,146,46.0
2026-05-21 07:46:03.235966,FW1-Perimeter,Bangalore,Route Flapping,Warning,24,41,1.04,65,10.4
2026-05-21 07:51:03.235966,FW1-Perimeter,Mumbai,Packet Loss,Warning,54,51,2.48,105,24.8
2026-05-21 07:56:03.235966,SW2-Distribution,Pune,Interface Down,Major,82,80,7.89,162,78.9
2026-05-21 08:01:03.235966,SW2-Distribution,Mumbai,Interface Down,Major,31,39,2.87,70,28.7
2026-05-21 08:06:03.235966,SW1-Access,Mumbai,Memory Utilization High,Warning,75,59,7.37,134,73.7
2026-05-21 08:11:03.235966,R1-Core,Pune,Route Flapping,Warning,54,34,1.42,88,14.2
2026-05-21 08:16:03.235966,SW2-Distribution,Mumbai,High CPU Usage,Warning,24,30,2.62,54,26.2
2026-05-21 08:21:03.235966,FW1-Perimeter,Pune,Packet Loss,Warning,41,50,1.94,91,19.4
2026-05-21 08:26:03.235966,SW2-Distribution,Bangalore,Packet Loss,Warning,56,34,2.69,90,26.9
2026-05-21 08:31:03.235966,R2-Branch,Pune,Interface Down,Major,43,39,2.31,82,23.1
2026-05-21 08:36:03.235966,SW1-Access,Bangalore,High CPU Usage,Critical,90,89,9.28,179,92.8
2026-05-21 08:41:03.235966,R2-Branch,Delhi,Route Flapping,Warning,22,40,1.72,62,17.2
2026-05-21 08:46:03.235966,SW1-Access,Pune,Packet Loss,Warning,55,52,0.1,107,1.0
2026-05-21 08:51:03.235966,SW1-Access,Delhi,Interface Down,Warning,54,35,1.6,89,16.0
2026-05-21 08:56:03.235966,SW2-Distribution,Bangalore,BGP Neighbor Down,Major,74,65,3.78,139,37.8
2026-05-21 09:01:03.235966,FW1-Perimeter,Pune,Latency Spike,Warning,69,70,7.48,139,74.8
2026-05-21 09:06:03.235966,FW1-Perimeter,Delhi,Interface Down,Major,83,69,4.69,152,46.9
2026-05-21 09:11:03.235966,R1-Core,Delhi,Memory Utilization High,Warning,63,64,3.12,127,31.2
2026-05-21 09:16:03.235966,R2-Branch,Bangalore,High CPU Usage,Warning,40,31,1.82,71,18.2
2026-05-21 09:21:03.235966,FW1-Perimeter,Delhi,Interface Down,Major,84,63,3.98,147,39.8
2026-05-21 09:26:03.235966,SW2-Distribution,Mumbai,BGP Neighbor Down,Critical,97,86,11.43,183,114.3
2026-05-21 09:31:03.235966,FW1-Perimeter,Mumbai,Memory Utilization High,Critical,96,92,9.04,188,90.4
2026-05-21 09:36:03.235966,SW1-Access,Bangalore,Route Flapping,Warning,38,41,1.05,79,10.5
2026-05-21 09:41:03.235966,FW1-Perimeter,Mumbai,Latency Spike,Warning,48,53,2.98,101,29.8
2026-05-21 09:46:03.235966,SW2-Distribution,Pune,High CPU Usage,Warning,47,53,2.69,100,26.9
2026-05-21 09:51:03.235966,FW1-Perimeter,Mumbai,Memory Utilization High,Warning,39,45,2.97,84,29.7
2026-05-21 09:56:03.235966,SW1-Access,Mumbai,Memory Utilization High,Critical,97,82,8.05,179,80.5
2026-05-21 10:01:03.235966,FW1-Perimeter,Bangalore,Latency Spike,Warning,84,59,4.0,143,40.0
2026-05-21 10:06:03.235966,SW2-Distribution,Pune,Packet Loss,Warning,22,39,2.5,61,25.0
2026-05-21 10:11:03.235966,SW2-Distribution,Bangalore,BGP Neighbor Down,Warning,20,34,0.79,54,7.9
2026-05-21 10:16:03.235966,SW2-Distribution,Mumbai,BGP Neighbor Down,Major,69,68,3.9,137,39.0
2026-05-21 10:21:03.235966,R1-Core,Mumbai,Packet Loss,Warning,75,57,5.99,132,59.9
2026-05-21 10:26:03.235966,FW1-Perimeter,Bangalore,BGP Neighbor Down,Warning,36,50,2.06,86,20.6
2026-05-21 10:31:03.235966,SW1-Access,Mumbai,Packet Loss,Warning,65,73,3.29,138,32.9
2026-05-21 10:36:03.235966,SW2-Distribution,Delhi,BGP Neighbor Down,Warning,23,38,1.08,61,10.8
2026-05-21 10:41:03.235966,SW1-Access,Mumbai,Memory Utilization High,Warning,53,50,2.81,103,28.1
2026-05-21 10:46:03.235966,R2-Branch,Delhi,Packet Loss,Warning,79,79,3.84,158,38.4
2026-05-21 10:51:03.235966,SW1-Access,Pune,Packet Loss,Warning,43,33,1.6,76,16.0
2026-05-21 10:56:03.235966,R2-Branch,Mumbai,Route Flapping,Warning,38,41,2.34,79,23.4
2026-05-21 11:01:03.235966,SW1-Access,Delhi,High CPU Usage,Warning,29,46,0.66,75,6.6
2026-05-21 11:06:03.235966,FW1-Perimeter,Mumbai,Interface Down,Major,24,33,2.46,57,24.6
2026-05-21 11:11:03.235966,SW1-Access,Pune,Packet Loss,Warning,48,49,1.57,97,15.7
2026-05-21 11:16:03.235966,R2-Branch,Pune,BGP Neighbor Down,Major,27,37,0.39,64,3.9
2026-05-21 11:21:03.235966,R2-Branch,Pune,Latency Spike,Warning,28,32,1.27,60,12.7
2026-05-21 11:26:03.235966,R1-Core,Mumbai,High CPU Usage,Warning,50,54,1.29,104,12.9
2026-05-21 11:31:03.235966,R1-Core,Mumbai,Interface Down,Warning,76,73,3.3,149,33.0
2026-05-21 11:36:03.235966,R1-Core,Mumbai,Interface Down,Warning,20,54,0.29,74,2.9
2026-05-21 11:41:03.235966,R2-Branch,Delhi,Latency Spike,Warning,42,30,0.27,72,2.7
2026-05-21 11:46:03.235966,SW1-Access,Pune,High CPU Usage,Warning,52,54,2.19,106,21.9
2026-05-21 11:51:03.235966,FW1-Perimeter,Mumbai,High CPU Usage,Warning,57,54,0.04,111,0.4
2026-05-21 11:56:03.235966,R2-Branch,Pune,Interface Down,Warning,54,30,2.92,84,29.2
2026-05-21 12:01:03.235966,FW1-Perimeter,Bangalore,Interface Down,Major,57,35,1.32,92,13.2
2026-05-21 12:06:03.235966,SW1-Access,Bangalore,Latency Spike,Warning,52,37,1.22,89,12.2
2026-05-21 12:11:03.235966,SW1-Access,Mumbai,Packet Loss,Warning,53,34,1.49,87,14.9
2026-05-21 12:16:03.235966,SW1-Access,Mumbai,Route Flapping,Warning,51,33,1.15,84,11.5
2026-05-21 12:21:03.235966,FW1-Perimeter,Pune,Packet Loss,Warning,74,62,5.77,136,57.7
2026-05-21 12:26:03.235966,SW2-Distribution,Delhi,Memory Utilization High,Critical,100,91,9.26,191,92.6
2026-05-21 12:31:03.235966,R1-Core,Bangalore,Route Flapping,Warning,25,33,0.43,58,4.3
